vehicle_id,event,event_ts,battery_level,matched_battery_ts
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-25T02:41:45.000000,77.6,2021-11-25T02:41:56.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-25T02:59:02.000000,76.4,2021-11-25T02:58:45.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-25T04:48:45.000000,77.6,2021-11-25T04:49:16.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-25T04:48:57.000000,77.6,2021-11-25T04:49:16.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-25T05:01:48.000000,70.5,2021-11-25T05:01:40.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-25T16:51:46.000000,70.1,2021-11-25T16:51:59.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-25T16:51:52.000000,70.1,2021-11-25T16:51:59.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-25T17:09:57.000000,58.4,2021-11-25T17:09:58.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-25T18:32:53.000000,58.4,2021-11-25T18:33:06.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-25T18:32:58.000000,58.4,2021-11-25T18:33:06.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-25T18:39:57.000000,55.2,2021-11-25T18:39:39.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-25T18:41:21.000000,55.2,2021-11-25T18:40:24.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-25T19:26:58.000000,81.9,2021-11-25T19:28:20.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-25T19:27:54.000000,81.9,2021-11-25T19:28:20.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-25T19:28:59.000000,81.9,2021-11-25T19:28:40.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-25T19:32:19.000000,81.9,2021-11-25T19:32:10.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-25T21:34:13.000000,82.7,2021-11-25T21:34:27.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-25T21:34:17.000000,82.7,2021-11-25T21:34:27.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-25T21:34:19.000000,82.7,2021-11-25T21:34:27.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-25T21:47:52.000000,77.6,2021-11-25T21:47:41.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-26T00:28:26.000000,77.6,2021-11-26T00:28:39.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-26T00:28:32.000000,77.6,2021-11-26T00:28:39.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-26T00:45:35.000000,70.1,2021-11-26T00:43:28.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-26T06:33:25.000000,,
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-26T06:33:27.000000,,
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-26T06:49:59.000000,,
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-26T15:45:06.000000,,
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-26T15:45:08.000000,,
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-26T16:03:45.000000,,
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-26T16:05:26.000000,,
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-26T16:52:00.000000,,
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-26T16:52:25.000000,,
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-26T16:59:42.000000,,
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-26T16:59:52.000000,,
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-26T18:30:00.000000,,
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-26T18:30:02.000000,,
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-26T19:03:47.000000,,
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-26T19:03:51.000000,,
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-26T19:11:06.000000,100.0,2021-11-26T19:15:09.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-26T19:56:11.000000,,
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-26T19:56:14.000000,,
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-26T21:15:03.000000,,
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-26T21:15:05.000000,,
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-26T21:42:27.000000,,
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-26T22:50:16.000000,,
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-26T22:50:19.000000,,
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-26T23:03:29.000000,,
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-26T23:09:32.000000,,
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-26T23:12:31.000000,,
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-27T02:22:40.000000,,
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-27T02:22:41.000000,,
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-27T02:37:19.000000,,
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-27T02:38:40.000000,,
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-27T03:30:16.000000,,
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-27T03:30:46.000000,,
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-27T03:33:05.000000,,
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-27T04:41:33.000000,,
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-27T04:41:34.000000,,
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-27T04:57:27.000000,,
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-27T17:13:17.000000,,
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-27T17:13:18.000000,,
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-27T17:24:29.000000,74.5,2021-11-27T17:28:54.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-27T17:27:53.000000,74.5,2021-11-27T17:28:54.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-27T17:28:49.000000,74.5,2021-11-27T17:28:54.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-27T17:34:27.000000,73.3,2021-11-27T17:34:05.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-27T17:35:39.000000,73.3,2021-11-27T17:34:53.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-27T17:46:30.000000,78.8,2021-11-27T17:47:03.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-27T17:46:50.000000,78.8,2021-11-27T17:47:03.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-27T18:34:44.000000,69.0,2021-11-27T18:34:23.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-27T18:34:49.000000,69.0,2021-11-27T18:35:11.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-27T18:36:16.000000,69.0,2021-11-27T18:36:32.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-27T18:37:48.000000,69.0,2021-11-27T18:37:49.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-27T18:41:32.000000,68.6,2021-11-27T18:41:30.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-27T18:43:05.000000,68.6,2021-11-27T18:43:21.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-27T18:48:34.000000,68.2,2021-11-27T18:48:18.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-27T18:56:13.000000,68.2,2021-11-27T18:56:26.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-27T18:56:18.000000,68.2,2021-11-27T18:56:26.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-27T19:00:20.000000,68.2,2021-11-27T19:00:23.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-27T19:03:16.000000,67.4,2021-11-27T19:02:59.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-27T19:44:09.000000,67.4,2021-11-27T19:44:23.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-27T19:44:16.000000,67.4,2021-11-27T19:44:23.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-27T19:51:49.000000,67.0,2021-11-27T19:51:24.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-28T01:43:47.000000,67.0,2021-11-28T01:44:01.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-28T01:43:54.000000,67.0,2021-11-28T01:44:01.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-28T01:49:14.000000,66.6,2021-11-28T01:49:01.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-28T01:50:02.000000,66.6,2021-11-28T01:49:41.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-28T02:13:18.000000,79.2,2021-11-28T02:13:49.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-28T02:13:36.000000,79.2,2021-11-28T02:13:49.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-28T02:24:57.000000,78.8,2021-11-28T02:25:01.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-28T03:35:58.000000,60.7,2021-11-28T03:35:48.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-28T03:36:03.000000,60.7,2021-11-28T03:35:48.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-28T05:07:34.000000,58.8,2021-11-28T05:07:50.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-28T05:07:40.000000,58.8,2021-11-28T05:07:50.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-28T05:18:40.000000,53.7,2021-11-28T05:18:26.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-28T16:04:03.000000,54.1,2021-11-28T16:04:17.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-28T16:04:10.000000,54.1,2021-11-28T16:04:17.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-28T16:20:23.000000,45.0,2021-11-28T16:20:11.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-28T16:25:35.000000,44.7,2021-11-28T16:25:51.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-28T16:27:55.000000,43.5,2021-11-28T16:27:45.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-28T16:38:43.000000,43.5,2021-11-28T16:38:57.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-28T16:38:49.000000,43.5,2021-11-28T16:38:57.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-28T16:44:33.000000,43.1,2021-11-28T16:44:27.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-28T16:47:35.000000,43.1,2021-11-28T16:47:50.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-28T16:52:41.000000,42.7,2021-11-28T16:52:14.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-28T16:54:07.000000,42.7,2021-11-28T16:52:14.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-28T16:56:43.000000,45.4,2021-11-28T16:57:13.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-28T16:56:45.000000,45.4,2021-11-28T16:57:13.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-28T16:56:48.000000,45.4,2021-11-28T16:57:13.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-28T16:56:55.000000,45.4,2021-11-28T16:57:13.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-28T16:56:56.000000,45.4,2021-11-28T16:57:13.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-28T17:17:36.000000,,
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-28T17:17:38.000000,,
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-28T17:17:38.000000,,
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-28T17:17:51.000000,,
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-28T17:44:57.000000,78.8,2021-11-28T17:45:42.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-28T17:44:59.000000,78.8,2021-11-28T17:45:42.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-28T17:45:00.000000,78.8,2021-11-28T17:45:42.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-28T17:45:09.000000,78.8,2021-11-28T17:45:42.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-28T17:45:29.000000,78.8,2021-11-28T17:45:42.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-28T18:29:24.000000,73.7,2021-11-28T18:29:26.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-28T19:25:11.000000,63.9,2021-11-28T19:25:37.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-28T19:25:15.000000,63.9,2021-11-28T19:25:37.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-28T23:39:56.000000,64.3,2021-11-28T23:40:09.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-28T23:40:02.000000,64.3,2021-11-28T23:40:09.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-28T23:55:33.000000,100.0,2021-11-28T23:55:33.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-29T02:00:18.000000,57.2,2021-11-29T02:00:31.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-29T02:01:20.000000,56.4,2021-11-29T02:01:27.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-29T02:02:52.000000,56.4,2021-11-29T02:02:30.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-29T02:02:56.000000,56.4,2021-11-29T02:03:19.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-29T02:11:58.000000,56.4,2021-11-29T02:12:11.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-29T02:22:13.000000,52.9,2021-11-29T02:22:03.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-29T04:10:49.000000,53.7,2021-11-29T04:11:05.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-29T04:10:56.000000,53.7,2021-11-29T04:11:05.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-29T04:17:53.000000,50.5,2021-11-29T04:17:35.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-29T04:18:43.000000,50.5,2021-11-29T04:18:18.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-29T05:00:45.000000,80.0,2021-11-29T05:01:17.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-29T05:01:03.000000,80.0,2021-11-29T05:01:17.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-29T05:08:26.000000,79.6,2021-11-29T05:08:18.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-29T15:24:31.000000,81.1,2021-11-29T15:24:44.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-29T15:24:38.000000,81.1,2021-11-29T15:24:44.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-29T16:30:08.000000,60.3,2021-11-29T16:30:11.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-29T16:37:37.000000,58.4,2021-11-29T16:37:26.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-29T16:37:41.000000,58.4,2021-11-29T16:37:26.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-29T16:38:46.000000,58.4,2021-11-29T16:38:03.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-29T16:57:53.000000,71.7,2021-11-29T16:58:32.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-29T16:58:16.000000,71.7,2021-11-29T16:58:32.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-29T17:05:18.000000,71.3,2021-11-29T17:05:02.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-29T18:33:10.000000,72.1,2021-11-29T18:33:25.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-29T18:33:15.000000,72.1,2021-11-29T18:33:25.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-29T18:33:17.000000,72.1,2021-11-29T18:33:25.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-29T18:36:57.000000,72.1,2021-11-29T18:36:50.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-29T18:45:46.000000,72.1,2021-11-29T18:46:30.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-29T18:54:10.000000,71.7,2021-11-29T18:54:05.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-29T18:57:48.000000,71.3,2021-11-29T18:58:01.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-29T19:00:39.000000,71.3,2021-11-29T19:00:23.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-29T19:02:13.000000,71.3,2021-11-29T19:01:05.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-29T19:19:59.000000,,
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-29T19:23:08.000000,,
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-29T19:23:08.000000,,
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-29T19:37:54.000000,80.3,2021-11-29T19:38:09.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-29T19:40:22.000000,80.3,2021-11-29T19:40:04.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-29T19:49:03.000000,80.3,2021-11-29T19:49:16.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-29T21:34:34.000000,44.3,2021-11-29T21:34:27.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-29T21:34:38.000000,44.3,2021-11-29T21:34:27.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-29T21:36:18.000000,44.3,2021-11-29T21:36:51.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-29T21:36:34.000000,44.3,2021-11-29T21:36:51.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-29T21:37:10.000000,44.3,2021-11-29T21:37:14.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-29T21:37:55.000000,44.3,2021-11-29T21:37:14.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-29T21:56:35.000000,65.0,2021-11-29T21:57:09.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-29T21:56:37.000000,65.0,2021-11-29T21:57:09.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-29T21:56:40.000000,65.0,2021-11-29T21:57:09.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-29T21:56:49.000000,65.0,2021-11-29T21:57:09.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-29T22:13:11.000000,76.4,2021-11-29T22:13:37.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-29T22:13:23.000000,76.4,2021-11-29T22:13:37.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-29T22:13:59.000000,76.4,2021-11-29T22:13:59.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-29T22:14:00.000000,76.4,2021-11-29T22:13:59.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-29T23:02:03.000000,61.1,2021-11-29T23:02:05.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-29T23:32:30.000000,48.2,2021-11-29T23:32:56.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-29T23:32:34.000000,48.2,2021-11-29T23:32:56.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-30T00:45:13.000000,48.6,2021-11-30T00:45:27.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-30T00:45:19.000000,48.6,2021-11-30T00:45:27.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-30T00:45:20.000000,48.6,2021-11-30T00:45:27.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-30T00:53:14.000000,47.8,2021-11-30T00:53:01.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-30T00:56:18.000000,47.8,2021-11-30T00:56:33.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-30T01:10:19.000000,41.5,2021-11-30T01:10:17.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-30T01:13:15.000000,41.1,2021-11-30T01:13:29.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-30T01:20:23.000000,41.1,2021-11-30T01:20:00.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-30T14:42:56.000000,41.1,2021-11-30T14:43:11.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-30T14:43:03.000000,41.1,2021-11-30T14:43:11.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-30T14:59:47.000000,31.7,2021-11-30T14:59:30.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-30T15:02:54.000000,30.9,2021-11-30T15:03:07.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-30T15:10:38.000000,30.5,2021-11-30T15:10:11.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-30T15:16:13.000000,,
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-30T16:16:00.000000,81.1,2021-11-30T16:16:33.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-30T16:16:20.000000,81.1,2021-11-30T16:16:33.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-30T16:22:03.000000,80.3,2021-11-30T16:22:06.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-30T16:37:57.000000,79.2,2021-11-30T16:37:36.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-30T17:22:00.000000,79.6,2021-11-30T17:22:14.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-30T17:22:07.000000,79.6,2021-11-30T17:22:14.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-30T19:09:03.000000,41.5,2021-11-30T19:08:59.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-30T19:09:07.000000,41.5,2021-11-30T19:08:59.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-30T19:09:53.000000,41.5,2021-11-30T19:09:28.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Abort,2021-11-30T19:47:39.000000,77.2,2021-11-30T19:48:12.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-30T19:47:58.000000,77.2,2021-11-30T19:48:12.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-30T20:58:50.000000,65.4,2021-11-30T20:58:48.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-30T20:58:55.000000,65.4,2021-11-30T20:58:48.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-30T21:03:27.000000,65.4,2021-11-30T21:03:41.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-30T21:43:04.000000,42.3,2021-11-30T21:42:46.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,Active,2021-11-30T21:43:08.000000,42.3,2021-11-30T21:43:30.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOn,2021-11-30T21:44:25.000000,42.3,2021-11-30T21:44:46.000000
66bd55df-eaf0-49c8-b9e1-7759b85e9325,ignitionOff,2021-11-30T21:44:33.000000,42.3,2021-11-30T21:44:46.000000
